product,supplier,capacity
Product_1325,S1,2
Product_1325,S2,2
Product_1325,S3,2
Product_1325,S4,2
Product_1326,S1,3
Product_1326,S2,3
Product_1326,S3,4
Product_1326,S4,4
Product_1327,S1,1
Product_1327,S2,1
Product_1327,S3,1
Product_1327,S4,1
Product_1328,S1,13
Product_1328,S2,16
Product_1328,S3,16
Product_1328,S4,16
Product_1329,S1,25
Product_1329,S2,22
Product_1329,S3,17
Product_1329,S4,22
Product_1330,S1,2
Product_1330,S2,2
Product_1330,S3,2
Product_1330,S4,2
Product_1331,S1,0
Product_1331,S2,0
Product_1331,S3,0
Product_1331,S4,0
Product_1332,S1,3
Product_1332,S2,2
Product_1332,S3,3
Product_1332,S4,2
Product_1333,S1,1515
Product_1333,S2,1306
Product_1333,S3,1529
Product_1333,S4,1354
Product_1334,S1,8
Product_1334,S2,11
Product_1334,S3,11
Product_1334,S4,11
Product_1335,S1,480
Product_1335,S2,403
Product_1335,S3,440
Product_1335,S4,390
Product_1336,S1,0
Product_1336,S2,0
Product_1336,S3,0
Product_1336,S4,0
Product_1337,S1,36
Product_1337,S2,43
Product_1337,S3,29
Product_1337,S4,33
Product_1338,S1,41
Product_1338,S2,29
Product_1338,S3,39
Product_1338,S4,34
Product_1339,S1,194
Product_1339,S2,149
Product_1339,S3,202
Product_1339,S4,203
Product_1340,S1,20
Product_1340,S2,21
Product_1340,S3,18
Product_1340,S4,21
Product_1344,S1,16609
Product_1344,S2,22688
Product_1344,S3,20135
Product_1344,S4,23564
Product_1345,S1,13127
Product_1345,S2,11701
Product_1345,S3,8804
Product_1345,S4,11746
Product_1346,S1,20470
Product_1346,S2,22616
Product_1346,S3,33366
Product_1346,S4,28201
Product_1347,S1,65788
Product_1347,S2,98480
Product_1347,S3,73884
Product_1347,S4,92567
Product_1348,S1,2692
Product_1348,S2,3654
Product_1348,S3,3034
Product_1348,S4,2694
Product_1349,S1,175926
Product_1349,S2,215839
Product_1349,S3,146959
Product_1349,S4,191706
Product_1350,S1,601143
Product_1350,S2,390040
Product_1350,S3,600503
Product_1350,S4,466522
Product_1351,S1,3458
Product_1351,S2,3099
Product_1351,S3,4915
Product_1351,S4,4601
Product_1352,S1,122422
Product_1352,S2,127417
Product_1352,S3,111142
Product_1352,S4,98422
Product_1354,S1,339
Product_1354,S2,282
Product_1354,S3,236
Product_1354,S4,342
Product_1355,S1,98475
Product_1355,S2,81123
Product_1355,S3,103781
Product_1355,S4,75085
Product_1356,S1,145467
Product_1356,S2,138649
Product_1356,S3,140727
Product_1356,S4,118931
Product_1357,S1,24520
Product_1357,S2,21955
Product_1357,S3,21830
Product_1357,S4,21424
Product_1359,S1,7356200
Product_1359,S2,6222934
Product_1359,S3,7085521
Product_1359,S4,6090155
Product_1360,S1,1030977
Product_1360,S2,1377865
Product_1360,S3,1394192
Product_1360,S4,1394536
Product_1361,S1,441331
Product_1361,S2,572278
Product_1361,S3,391885
Product_1361,S4,483276
Product_1362,S1,12957
Product_1362,S2,14080
Product_1362,S3,13914
Product_1362,S4,14745
Product_1363,S1,370841
Product_1363,S2,509667
Product_1363,S3,521271
Product_1363,S4,489027
Product_1364,S1,1348
Product_1364,S2,1502
Product_1364,S3,1556
Product_1364,S4,1774
Product_1365,S1,44
Product_1365,S2,67
Product_1365,S3,53
Product_1365,S4,67
Product_1367,S1,15841
Product_1367,S2,15550
Product_1367,S3,14970
Product_1367,S4,13380
Product_1368,S1,7954
Product_1368,S2,9457
Product_1368,S3,8128
Product_1368,S4,8553
Product_1369,S1,61539
Product_1369,S2,37769
Product_1369,S3,60150
Product_1369,S4,55273
Product_1370,S1,30091
Product_1370,S2,24832
Product_1370,S3,23095
Product_1370,S4,25282
Product_1371,S1,3926
Product_1371,S2,3951
Product_1371,S3,5662
Product_1371,S4,3768
Product_1372,S1,46578
Product_1372,S2,51329
Product_1372,S3,55127
Product_1372,S4,65129
Product_1373,S1,53602
Product_1373,S2,64116
Product_1373,S3,57318
Product_1373,S4,80903
Product_1374,S1,55366
Product_1374,S2,65437
Product_1374,S3,60674
Product_1374,S4,88023
Product_1375,S1,70425
Product_1375,S2,55231
Product_1375,S3,67791
Product_1375,S4,88593
Product_1376,S1,96532
Product_1376,S2,123458
Product_1376,S3,133633
Product_1376,S4,134127
Product_1377,S1,1173655
Product_1377,S2,751546
Product_1377,S3,1095186
Product_1377,S4,841353
Product_1378,S1,1568243
Product_1378,S2,1417283
Product_1378,S3,2018050
Product_1378,S4,1719630
Product_1379,S1,10327
Product_1379,S2,11965
Product_1379,S3,8030
Product_1379,S4,10195
Product_1380,S1,55051
Product_1380,S2,64839
Product_1380,S3,62012
Product_1380,S4,79587
Product_1381,S1,407897
Product_1381,S2,350987
Product_1381,S3,343847
Product_1381,S4,303850
Product_1382,S1,1199299
Product_1382,S2,1758041
Product_1382,S3,1956214
Product_1382,S4,1457960
Product_1383,S1,10866
Product_1383,S2,11928
Product_1383,S3,14846
Product_1383,S4,13585
Product_1385,S1,12851
Product_1385,S2,10859
Product_1385,S3,10619
Product_1385,S4,12894
Product_1386,S1,1899
Product_1386,S2,2155
Product_1386,S3,2031
Product_1386,S4,1859
Product_1387,S1,101304
Product_1387,S2,73618
Product_1387,S3,73709
Product_1387,S4,72654
Product_1388,S1,11605
Product_1388,S2,12046
Product_1388,S3,11382
Product_1388,S4,12794
Product_1389,S1,5405
Product_1389,S2,3554
Product_1389,S3,5118
Product_1389,S4,5573
Product_1390,S1,1919
Product_1390,S2,2488
Product_1390,S3,1841
Product_1390,S4,1563
Product_1391,S1,29978
Product_1391,S2,20427
Product_1391,S3,25040
Product_1391,S4,29719
Product_1392,S1,35292
Product_1392,S2,36311
Product_1392,S3,36637
Product_1392,S4,34875
Product_1393,S1,163948
Product_1393,S2,266520
Product_1393,S3,210834
Product_1393,S4,187779
Product_1394,S1,28779
Product_1394,S2,39202
Product_1394,S3,45244
Product_1394,S4,29465
Product_1396,S1,217388
Product_1396,S2,270769
Product_1396,S3,197442
Product_1396,S4,255350
Product_1397,S1,46788
Product_1397,S2,73659
Product_1397,S3,75760
Product_1397,S4,52979
Product_1398,S1,32369
Product_1398,S2,32214
Product_1398,S3,27857
Product_1398,S4,34126
Product_1399,S1,18009
Product_1399,S2,13972
Product_1399,S3,18945
Product_1399,S4,14332
Product_1400,S1,51369
Product_1400,S2,44055
Product_1400,S3,53591
Product_1400,S4,58044
Product_1401,S1,27895
Product_1401,S2,28226
Product_1401,S3,30255
Product_1401,S4,28668
Product_1402,S1,7712
Product_1402,S2,9874
Product_1402,S3,9413
Product_1402,S4,8822
Product_1403,S1,242310
Product_1403,S2,290362
Product_1403,S3,297002
Product_1403,S4,286906
Product_1404,S1,11405
Product_1404,S2,8003
Product_1404,S3,8624
Product_1404,S4,7829
Product_1406,S1,22350
Product_1406,S2,15523
Product_1406,S3,19818
Product_1406,S4,23905
Product_1407,S1,792003
Product_1407,S2,562673
Product_1407,S3,782767
Product_1407,S4,685643
Product_1408,S1,25960
Product_1408,S2,24864
Product_1408,S3,16347
Product_1408,S4,24326
Product_1410,S1,414596
Product_1410,S2,297653
Product_1410,S3,310743
Product_1410,S4,345801
Product_1411,S1,1081
Product_1411,S2,1040
Product_1411,S3,1006
Product_1411,S4,1113
Product_1412,S1,2528
Product_1412,S2,2068
Product_1412,S3,1894
Product_1412,S4,2089
Product_1413,S1,5553
Product_1413,S2,7524
Product_1413,S3,6498
Product_1413,S4,5581
Product_1414,S1,12676
Product_1414,S2,12044
Product_1414,S3,11103
Product_1414,S4,9886
Product_1415,S1,2135
Product_1415,S2,2083
Product_1415,S3,1870
Product_1415,S4,2280
Product_1416,S1,21259
Product_1416,S2,21747
Product_1416,S3,24535
Product_1416,S4,16209
Product_1417,S1,1202
Product_1417,S2,1064
Product_1417,S3,962
Product_1417,S4,882
Product_1418,S1,29651
Product_1418,S2,26228
Product_1418,S3,24687
Product_1418,S4,22243
Product_1419,S1,3758
Product_1419,S2,4326
Product_1419,S3,4726
Product_1419,S4,4206
Product_1420,S1,1143
Product_1420,S2,891
Product_1420,S3,933
Product_1420,S4,945
Product_1423,S1,446
Product_1423,S2,423
Product_1423,S3,466
Product_1423,S4,313
Product_1424,S1,2544
Product_1424,S2,2276
Product_1424,S3,2631
Product_1424,S4,2392
Product_1425,S1,568
Product_1425,S2,675
Product_1425,S3,730
Product_1425,S4,584
Product_1426,S1,2104
Product_1426,S2,2930
Product_1426,S3,2621
Product_1426,S4,2316
Product_1427,S1,64922
Product_1427,S2,77655
Product_1427,S3,82631
Product_1427,S4,88905
Product_1428,S1,522
Product_1428,S2,527
Product_1428,S3,664
Product_1428,S4,736
Product_1429,S1,35870
Product_1429,S2,36753
Product_1429,S3,37360
Product_1429,S4,27591
Product_1430,S1,118061
Product_1430,S2,113693
Product_1430,S3,113639
Product_1430,S4,86576
Product_1432,S1,852540
Product_1432,S2,1175830
Product_1432,S3,1003156
Product_1432,S4,865290
Product_1435,S1,14997
Product_1435,S2,12693
Product_1435,S3,19152
Product_1435,S4,17336
Product_1436,S1,21433
Product_1436,S2,26905
Product_1436,S3,23152
Product_1436,S4,30161
Product_1437,S1,53532
Product_1437,S2,53257
Product_1437,S3,70243
Product_1437,S4,58888
Product_1438,S1,41100
Product_1438,S2,35929
Product_1438,S3,44344
Product_1438,S4,46045
Product_1439,S1,140308
Product_1439,S2,124430
Product_1439,S3,102226
Product_1439,S4,113383
Product_1440,S1,8383
Product_1440,S2,10569
Product_1440,S3,10904
Product_1440,S4,7504
Product_1446,S1,8427
Product_1446,S2,11271
Product_1446,S3,8433
Product_1446,S4,11275
Product_1447,S1,16367
Product_1447,S2,17530
Product_1447,S3,14964
Product_1447,S4,17201
Product_1449,S1,1723
Product_1449,S2,1624
Product_1449,S3,1623
Product_1449,S4,1192
Product_1450,S1,67920
Product_1450,S2,58965
Product_1450,S3,61575
Product_1450,S4,72302
Product_1451,S1,1353704
Product_1451,S2,1445510
Product_1451,S3,1248496
Product_1451,S4,1141709
Product_1452,S1,427403
Product_1452,S2,395905
Product_1452,S3,430121
Product_1452,S4,472510
Product_1453,S1,1128735
Product_1453,S2,1439942
Product_1453,S3,1306381
Product_1453,S4,1141131
Product_1454,S1,17060
Product_1454,S2,16809
Product_1454,S3,27562
Product_1454,S4,16598
Product_1455,S1,50166
Product_1455,S2,49964
Product_1455,S3,46223
Product_1455,S4,46687
Product_1456,S1,335427
Product_1456,S2,379027
Product_1456,S3,445114
Product_1456,S4,286542
Product_1457,S1,2615
Product_1457,S2,3476
Product_1457,S3,3347
Product_1457,S4,3091
Product_1458,S1,94390
Product_1458,S2,82987
Product_1458,S3,95048
Product_1458,S4,97702
Product_1459,S1,87478
Product_1459,S2,73982
Product_1459,S3,83478
Product_1459,S4,69891
Product_1460,S1,38969
Product_1460,S2,37650
Product_1460,S3,40524
Product_1460,S4,34817
Product_1461,S1,27334
Product_1461,S2,22022
Product_1461,S3,26973
Product_1461,S4,28182
Product_1462,S1,761
Product_1462,S2,765
Product_1462,S3,1027
Product_1462,S4,803
Product_1463,S1,176259
Product_1463,S2,229112
Product_1463,S3,228353
Product_1463,S4,201194
Product_1464,S1,13005
Product_1464,S2,15539
Product_1464,S3,16166
Product_1464,S4,15077
Product_1465,S1,112853
Product_1465,S2,115805
Product_1465,S3,147431
Product_1465,S4,138541
Product_1466,S1,4897
Product_1466,S2,3932
Product_1466,S3,5699
Product_1466,S4,4882
Product_1467,S1,29562
Product_1467,S2,43972
Product_1467,S3,37960
Product_1467,S4,44422
Product_1468,S1,8690
Product_1468,S2,7985
Product_1468,S3,8142
Product_1468,S4,10223
Product_1469,S1,58283
Product_1469,S2,63122
Product_1469,S3,61556
Product_1469,S4,68826
Product_1470,S1,35550
Product_1470,S2,45324
Product_1470,S3,56937
Product_1470,S4,41355
Product_1471,S1,188019
Product_1471,S2,240031
Product_1471,S3,229790
Product_1471,S4,229609
Product_1472,S1,17933
Product_1472,S2,20115
Product_1472,S3,15145
Product_1472,S4,19328
Product_1473,S1,1611
Product_1473,S2,2420
Product_1473,S3,1824
Product_1473,S4,1801
Product_1474,S1,5070
Product_1474,S2,6628
Product_1474,S3,6621
Product_1474,S4,6126
Product_1475,S1,3481
Product_1475,S2,3937
Product_1475,S3,2567
Product_1475,S4,2738
Product_1477,S1,3822
Product_1477,S2,3613
Product_1477,S3,3537
Product_1477,S4,3371
Product_1478,S1,29077
Product_1478,S2,24297
Product_1478,S3,26951
Product_1478,S4,25929
Product_1479,S1,71358
Product_1479,S2,80611
Product_1479,S3,71450
Product_1479,S4,73613
Product_1480,S1,93578
Product_1480,S2,100620
Product_1480,S3,103108
Product_1480,S4,88820
Product_1481,S1,35735
Product_1481,S2,33171
Product_1481,S3,33016
Product_1481,S4,26697
Product_1482,S1,6039
Product_1482,S2,7955
Product_1482,S3,8161
Product_1482,S4,6971
Product_1483,S1,81942
Product_1483,S2,86011
Product_1483,S3,83044
Product_1483,S4,82596
Product_1484,S1,6553
Product_1484,S2,6544
Product_1484,S3,8196
Product_1484,S4,5633
Product_1486,S1,214866
Product_1486,S2,222063
Product_1486,S3,314850
Product_1486,S4,207744
Product_1487,S1,682565
Product_1487,S2,572451
Product_1487,S3,541006
Product_1487,S4,795158
Product_1489,S1,36011
Product_1489,S2,37419
Product_1489,S3,27421
Product_1489,S4,29633
Product_1490,S1,19136
Product_1490,S2,18224
Product_1490,S3,17724
Product_1490,S4,14238
Product_1491,S1,211
Product_1491,S2,170
Product_1491,S3,202
Product_1491,S4,211
Product_1492,S1,12758
Product_1492,S2,12983
Product_1492,S3,13287
Product_1492,S4,9831
Product_1493,S1,151601
Product_1493,S2,153921
Product_1493,S3,106781
Product_1493,S4,151019
Product_1494,S1,1515
Product_1494,S2,1609
Product_1494,S3,1344
Product_1494,S4,1406
Product_1495,S1,24209
Product_1495,S2,25413
Product_1495,S3,18760
Product_1495,S4,28544
Product_1496,S1,18989
Product_1496,S2,19223
Product_1496,S3,14658
Product_1496,S4,18487
Product_1497,S1,3430
Product_1497,S2,3124
Product_1497,S3,3048
Product_1497,S4,3105
Product_1498,S1,163
Product_1498,S2,138
Product_1498,S3,104
Product_1498,S4,158
Product_1499,S1,1437
Product_1499,S2,1280
Product_1499,S3,1452
Product_1499,S4,1524
Product_1500,S1,10337
Product_1500,S2,7896
Product_1500,S3,10024
Product_1500,S4,10585
Product_1501,S1,7242
Product_1501,S2,6485
Product_1501,S3,6145
Product_1501,S4,8873
Product_1502,S1,119152
Product_1502,S2,116982
Product_1502,S3,139350
Product_1502,S4,95240
Product_1504,S1,788
Product_1504,S2,651
Product_1504,S3,839
Product_1504,S4,849
Product_1505,S1,20684
Product_1505,S2,16942
Product_1505,S3,14448
Product_1505,S4,15577
Product_1506,S1,2345
Product_1506,S2,1582
Product_1506,S3,1673
Product_1506,S4,1504
Product_1507,S1,67
Product_1507,S2,78
Product_1507,S3,72
Product_1507,S4,74
Product_1508,S1,161447
Product_1508,S2,182652
Product_1508,S3,182317
Product_1508,S4,192464
Product_1509,S1,2110
Product_1509,S2,2133
Product_1509,S3,2407
Product_1509,S4,1789
Product_1511,S1,8135
Product_1511,S2,7263
Product_1511,S3,6421
Product_1511,S4,6371
Product_1512,S1,150242
Product_1512,S2,199428
Product_1512,S3,157099
Product_1512,S4,230571
Product_1513,S1,69972
Product_1513,S2,61985
Product_1513,S3,58233
Product_1513,S4,69900
Product_1514,S1,1859
Product_1514,S2,1573
Product_1514,S3,2392
Product_1514,S4,1741
Product_1515,S1,21894
Product_1515,S2,25926
Product_1515,S3,28780
Product_1515,S4,26751
Product_1516,S1,7216
Product_1516,S2,8725
Product_1516,S3,7932
Product_1516,S4,7506
Product_1517,S1,608
Product_1517,S2,709
Product_1517,S3,751
Product_1517,S4,624
Product_1518,S1,4886
Product_1518,S2,5099
Product_1518,S3,6941
Product_1518,S4,7016
Product_1519,S1,5879
Product_1519,S2,4583
Product_1519,S3,6246
Product_1519,S4,4488
Product_1520,S1,132276
Product_1520,S2,95194
Product_1520,S3,114048
Product_1520,S4,95371
Product_1521,S1,107143
Product_1521,S2,90208
Product_1521,S3,103951
Product_1521,S4,91341
Product_1522,S1,3969
Product_1522,S2,4379
Product_1522,S3,4316
Product_1522,S4,4596
Product_1523,S1,20953
Product_1523,S2,27821
Product_1523,S3,18938
Product_1523,S4,29383
Product_1524,S1,45627
Product_1524,S2,59908
Product_1524,S3,65970
Product_1524,S4,61088
Product_1526,S1,432323
Product_1526,S2,363960
Product_1526,S3,523621
Product_1526,S4,375278
Product_1527,S1,4635
Product_1527,S2,5442
Product_1527,S3,4419
Product_1527,S4,5317
Product_1529,S1,341
Product_1529,S2,297
Product_1529,S3,407
Product_1529,S4,462
Product_1530,S1,2102
Product_1530,S2,1762
Product_1530,S3,1542
Product_1530,S4,1785
Product_1531,S1,2165
Product_1531,S2,1714
Product_1531,S3,2200
Product_1531,S4,2259
Product_1532,S1,2138
Product_1532,S2,1705
Product_1532,S3,1417
Product_1532,S4,1703
Product_1533,S1,69646
Product_1533,S2,95055
Product_1533,S3,113534
Product_1533,S4,101178
Product_1534,S1,78
Product_1534,S2,84
Product_1534,S3,110
Product_1534,S4,88
Product_1535,S1,5270
Product_1535,S2,4396
Product_1535,S3,4298
Product_1535,S4,4368
Product_1536,S1,3145
Product_1536,S2,3652
Product_1536,S3,3165
Product_1536,S4,2620
Product_1537,S1,4667
Product_1537,S2,3767
Product_1537,S3,3369
Product_1537,S4,4831
Product_1538,S1,181
Product_1538,S2,135
Product_1538,S3,157
Product_1538,S4,131
Product_1539,S1,2154
Product_1539,S2,1755
Product_1539,S3,2080
Product_1539,S4,1638
Product_1540,S1,23365
Product_1540,S2,24675
Product_1540,S3,21301
Product_1540,S4,19194
Product_1541,S1,2153
Product_1541,S2,3113
Product_1541,S3,3212
Product_1541,S4,3153
Product_1542,S1,9622
Product_1542,S2,11065
Product_1542,S3,10214
Product_1542,S4,9242
Product_1543,S1,4924
Product_1543,S2,6787
Product_1543,S3,4604
Product_1543,S4,7330
Product_1544,S1,25
Product_1544,S2,21
Product_1544,S3,26
Product_1544,S4,21
Product_1546,S1,3343
Product_1546,S2,3930
Product_1546,S3,3504
Product_1546,S4,4355
Product_1547,S1,14117
Product_1547,S2,15443
Product_1547,S3,14397
Product_1547,S4,16436
Product_1550,S1,4437
Product_1550,S2,3019
Product_1550,S3,4505
Product_1550,S4,4511
Product_1551,S1,2208
Product_1551,S2,2067
Product_1551,S3,2136
Product_1551,S4,1547
Product_1552,S1,578651
Product_1552,S2,440153
Product_1552,S3,408761
Product_1552,S4,652806
Product_1554,S1,272763
Product_1554,S2,324902
Product_1554,S3,289914
Product_1554,S4,285313
Product_1555,S1,294932
Product_1555,S2,287690
Product_1555,S3,250961
Product_1555,S4,297312
Product_1556,S1,66980
Product_1556,S2,54140
Product_1556,S3,50432
Product_1556,S4,61713
Product_1557,S1,1695
Product_1557,S2,1601
Product_1557,S3,1237
Product_1557,S4,1500
Product_1559,S1,182
Product_1559,S2,212
Product_1559,S3,151
Product_1559,S4,150
Product_1561,S1,7910
Product_1561,S2,7101
Product_1561,S3,6467
Product_1561,S4,5614
Product_1562,S1,5839
Product_1562,S2,5459
Product_1562,S3,4620
Product_1562,S4,5396
Product_1564,S1,198
Product_1564,S2,239
Product_1564,S3,255
Product_1564,S4,270
Product_1565,S1,215
Product_1565,S2,175
Product_1565,S3,161
Product_1565,S4,162
Product_1566,S1,6
Product_1566,S2,6
Product_1566,S3,6
Product_1566,S4,7
Product_1569,S1,1909
Product_1569,S2,2082
Product_1569,S3,1710
Product_1569,S4,1841
Product_1570,S1,528094
Product_1570,S2,632982
Product_1570,S3,600742
Product_1570,S4,530560
